lastCred,interest,payment,remCred,isFraud
8505.48,0.01,1451.75,7060.82,0
29384.19,0.01,3338.63,26070.05,0
96099.72,0.01,4142.92,92036.88,0
89225.07,0.03,4026.16,85421.97,0
5107.7,0.04,4265.93,858.8,0
63338.3,0.02,1876.68,61567.18,0
39158.83,0.02,4166.97,35057.12,0
44074.5,0.04,223.93,43997.49,0
48706.78,0.02,4961.67,43826.29,0
23023.97,0.05,3769.31,19350.59,0
72817.51,0.04,3059.0,70001.24,0
27236.43,0.03,2124.93,25179.59,0
37725.44,0.04,1639.93,36211.26,0
6726.45,0.05,2077.66,4676.82,0
37634.39,0.01,1779.6,35886.15,0
53449.98,0.02,2489.09,51049.97,0
85745.99,0.01,1505.32,84312.12,0
87335.93,0.02,3809.82,83671.67,0
74930.82,0.01,1671.76,73321.5,0
54514.6,0.04,4613.51,50082.81,0
65083.75,0.05,1897.4,63457.53,0
6632.69,0.03,3994.74,2654.53,0
52702.18,0.03,2238.14,50595.8,0
27520.36,0.02,2033.25,25532.98,0
32822.67,0.01,1079.85,31770.17,0
85755.15,0.03,1090.0,84879.54,0
16057.93,0.01,2767.96,13303.35,0
83082.49,0.05,4557.19,78871.48,0
9745.86,0.01,1370.08,8383.9,0
26052.48,0.01,4790.95,21283.24,0
80941.05,0.05,2045.9,79232.4,0
10023.03,0.02,3795.63,6244.11,0
12254.48,0.03,3918.88,8366.24,0
70366.6,0.02,2059.3,68424.58,0
22907.66,0.05,3065.96,19937.15,0
90917.97,0.03,300.13,90845.13,0
9420.23,0.0,528.82,8891.41,0
64006.59,0.02,4680.06,59433.21,0
49966.19,0.05,4546.86,45627.52,0
67374.54,0.03,4241.97,63301.01,0
45507.77,0.02,4542.7,41040.92,0
92515.99,0.04,1069.54,91754.84,0
55359.59,0.0,155.84,55203.75,0
28467.09,0.03,4751.52,23786.74,0
72250.44,0.03,3526.06,68905.01,0
81132.31,0.04,1227.91,80174.84,0
16663.42,0.02,4647.35,12043.84,0
33925.25,0.01,814.16,33139.36,0
85916.35,0.05,1799.91,84474.42,0
47765.5,0.03,577.42,47307.49,0
23567.22,0.05,1367.34,22298.08,0
62602.84,0.04,2340.19,60471.33,0
94607.0,0.01,505.87,94179.97,0
18704.53,0.04,3210.24,15556.64,0
75649.13,0.03,3205.86,72632.39,0
67877.9,0.0,1005.5,66872.4,0
73595.33,0.02,1708.17,72009.82,0
23665.68,0.0,58.34,23607.34,0
56456.36,0.03,1509.42,55088.08,0
57438.54,0.04,3008.2,54621.8,0
5336.54,0.0,961.3,4375.24,0
8164.58,0.01,1585.18,6586.2,0
86798.56,0.03,3132.85,83882.71,0
11880.58,0.04,1240.99,10679.19,0
13120.72,0.01,495.63,12636.02,0
42365.46,0.01,3134.36,39266.4,0
64337.9,0.02,3145.56,61299.57,0
94137.34,0.0,4560.1,89577.24,0
84526.89,0.01,3245.97,81351.36,0
41783.37,0.02,1728.65,40124.36,0
4732.79,0.04,3856.22,892.35,0
70887.36,0.02,2929.48,68076.03,0
57744.25,0.0,770.61,56973.64,0
80021.87,0.02,2258.79,77896.45,0
10219.02,0.02,3197.38,7038.67,0
41127.94,0.04,2068.57,39196.46,0
99203.7,0.01,4156.05,95130.32,0
70456.69,0.02,4506.66,66067.46,0
2161.9,0.03,313.86,1853.44,0
19056.87,0.04,571.02,18549.37,0
66037.26,0.04,2513.12,63744.26,0
61596.77,0.01,4844.96,56803.14,0
90405.04,0.02,4029.55,86526.17,0
97693.83,0.0,536.01,97157.82,0
32785.4,0.04,3503.67,29391.01,0
95129.25,0.0,385.32,94743.93,0
80803.79,0.04,2307.58,78765.56,0
42864.52,0.05,1135.75,41907.37,0
64170.89,0.03,4924.92,59406.4,0
17905.55,0.05,422.9,17557.26,0
7945.33,0.02,4519.64,3438.93,0
71076.45,0.01,4597.26,66538.42,0
71371.72,0.02,1275.23,70215.44,0
54595.95,0.02,4179.61,50507.33,0
59866.23,0.05,832.05,59283.62,0
2674.32,0.05,309.69,2375.77,0
7900.94,0.0,3671.74,4229.2,0
54036.05,0.02,825.46,53300.65,0
54814.24,0.03,1958.46,52992.82,0
34038.55,0.01,3065.14,31001.78,0
94571.59,0.03,3128.55,91679.47,0
15055.33,0.02,550.66,14529.76,0
40968.61,0.0,3960.04,37008.57,0
61149.86,0.01,3645.03,57555.79,0
38754.1,0.02,3406.81,35411.88,0
13327.88,0.02,4615.11,8734.98,0
38231.27,0.05,4639.63,33750.94,0
51981.93,0.04,3388.79,48766.41,0
88522.7,0.01,4428.58,84167.89,0
71193.8,0.01,1578.22,69674.91,0
43194.76,0.03,4367.88,38934.87,0
38416.14,0.01,2627.01,35821.14,0
85007.7,0.01,2653.74,82424.8,0
62323.44,0.02,3552.25,58875.06,0
36860.18,0.02,2777.54,34144.07,0
62701.84,0.04,4174.9,58735.95,0
48342.97,0.01,4627.0,43756.26,0
5418.68,0.02,1771.55,3656.16,0
78981.99,0.02,4721.37,74392.26,0
41393.86,0.05,3245.43,38320.9,0
2401.75,0.0,1311.06,1090.69,0
96044.93,0.05,2801.54,93643.58,0
88682.9,0.05,958.29,88094.12,0
21982.43,0.04,123.59,21932.11,0
4410.44,0.03,501.17,3920.3,0
48233.43,0.03,296.72,48057.29,0
13946.44,0.01,1367.48,12590.58,0
55099.61,0.05,2729.82,52599.37,0
46057.63,0.04,3531.56,42679.6,0
24858.49,0.03,1723.73,23196.91,0
76220.43,0.05,2227.09,74310.93,0
65533.42,0.02,4408.19,61234.45,0
70058.73,0.05,4450.35,65900.29,0
27096.45,0.02,4175.2,22966.41,0
9932.79,0.02,3120.25,6829.09,0
25743.71,0.03,3066.87,22741.2,0
15031.3,0.03,911.98,14156.9,0
94618.29,0.05,4024.36,90988.17,0
62673.53,0.03,3321.21,59509.0,0
67850.87,0.03,1162.03,66858.47,0
45426.04,0.02,156.31,45345.44,0
87724.02,0.01,495.56,87301.56,0
3092.91,0.04,2680.46,422.76,0
5500.73,0.02,1358.56,4151.34,0
15224.38,0.0,3404.93,11819.45,0
7644.84,0.04,4872.58,2797.74,0
41971.27,0.03,353.42,41722.78,0
32858.19,0.03,3368.53,29571.81,0
81312.6,0.03,492.25,81023.63,0
45710.4,0.0,539.25,45171.15,0
66495.36,0.01,4996.14,61554.63,0
98249.01,0.04,395.14,98181.37,0
48311.28,0.0,2072.06,46239.22,0
39962.68,0.04,3654.95,36440.94,0
43496.75,0.05,3059.53,40618.46,0
40610.8,0.01,1259.11,39385.53,0
27850.35,0.05,2766.95,25199.44,0
63755.59,0.01,3428.58,60380.14,0
59294.99,0.0,2552.39,56742.6,0
32077.08,0.02,4463.21,27667.33,0
43976.07,0.03,588.33,43497.68,0
96168.07,0.03,1766.24,94642.25,0
33752.32,0.02,1732.67,32075.9,0
62148.09,0.04,4076.05,58279.2,0
3008.18,0.02,2184.32,828.87,0
49145.53,0.02,2989.94,46237.5,0
38387.45,0.0,683.59,37703.86,0
14841.92,0.05,672.99,14230.77,0
80860.64,0.02,2271.75,78723.66,0
34209.66,0.01,1822.68,32415.49,0
80331.35,0.03,4483.45,76048.73,0
28276.06,0.03,1841.0,26505.75,0
81497.41,0.0,1448.55,80048.86,0
96926.2,0.02,4651.55,92436.19,0
88755.79,0.03,3849.22,85128.46,0
60908.28,0.05,1065.96,60096.1,0
13710.2,0.0,2399.28,11310.92,0
91248.78,0.03,3023.03,88453.87,0
77737.76,0.01,408.99,77393.55,0
16236.04,0.02,3626.17,12636.93,0
65954.0,0.01,2133.75,63875.21,0
70257.43,0.01,4908.6,65407.38,0
86208.43,0.02,4808.15,81543.96,0
94534.08,0.03,4121.54,90648.88,0
65688.96,0.01,994.96,64748.74,0
93487.26,0.04,635.44,93163.44,0
54159.49,0.02,1860.56,52389.2,0
75902.52,0.04,380.71,75774.82,0
45469.87,0.01,956.45,44551.31,0
77118.11,0.04,3402.53,73972.64,0
84946.25,0.03,4033.03,81125.59,0
20867.85,0.03,2585.79,18334.23,0
62644.94,0.02,4735.34,58014.01,0
99486.55,0.03,678.77,99056.5,0
75178.54,0.01,1368.29,73872.9,0
86130.67,0.04,1404.49,85013.28,0
93191.96,0.04,688.93,92813.67,0
71954.42,0.01,3289.45,68724.93,0
97085.81,0.02,4294.91,92952.71,0
15827.54,0.01,2964.58,12876.15,0
91881.83,0.03,3026.98,89084.55,0
23722.18,0.02,3695.13,20066.59,0
57781.76,0.03,1312.47,56613.74,0
5134.91,0.05,4711.78,444.53,0
22025.09,0.02,2220.1,19841.7,0
83548.83,0.01,3368.43,80250.02,0
20221.74,0.03,154.54,20117.75,0
16160.72,0.02,4814.44,11373.21,0
29185.31,0.01,4862.76,24346.87,0
58551.55,0.02,2316.86,56332.28,0
77582.94,0.01,2088.24,75559.35,0
92606.87,0.04,2752.15,90163.41,0
14507.1,0.03,3675.37,10868.0,0
20494.84,0.03,798.5,19747.58,0
29973.64,0.04,787.99,29285.56,0
43486.26,0.02,2385.13,41173.61,0
29079.0,0.01,2706.9,26396.33,0
6897.26,0.03,4177.94,2736.56,0
38075.11,0.03,1425.98,36744.32,0
4687.76,0.01,1516.09,3175.58,0
23249.31,0.04,1869.51,21457.3,0
28268.84,0.01,4436.28,23856.12,0
16766.49,0.01,4308.37,12472.09,0
87480.69,0.02,4979.35,82896.11,1
59110.68,0.01,4796.67,54363.27,0
72214.7,0.02,3316.99,69018.07,0
44605.89,0.0,3932.5,40673.39,0
91675.98,0.02,4744.06,87084.71,0
33038.5,0.04,2574.66,30573.97,0
46198.2,0.03,2742.41,43571.29,0
29682.09,0.01,2076.82,27630.01,0
84661.95,0.02,210.58,84592.47,0
76306.51,0.0,1712.51,74594.0,0
24992.08,0.05,3416.76,21679.45,0
21424.94,0.04,4486.79,17009.57,0
22130.35,0.05,1910.74,20311.82,0
8946.44,0.01,461.91,8491.99,0
88614.47,0.0,4694.02,83920.45,0
41805.92,0.04,4287.15,37658.12,0
53558.92,0.05,2975.31,50806.77,0
34083.3,0.01,3132.9,30978.8,0
45404.1,0.03,2215.33,43302.28,0
42274.62,0.01,4567.1,37742.75,0
91868.12,0.0,2215.46,89652.66,0
62407.39,0.05,3102.65,59564.77,0
8698.28,0.02,2938.89,5773.89,0
20256.09,0.0,1431.94,18824.15,0
27744.8,0.02,3946.8,23844.24,0
37802.59,0.04,3486.48,34442.12,0
88229.34,0.03,4862.84,83587.07,0
90662.16,0.01,3140.32,87597.39,0
33793.0,0.05,3782.32,30151.48,0
91834.62,0.03,2132.99,89931.22,0
94569.05,0.02,176.51,94550.16,0
68770.62,0.02,158.29,68726.95,0
72565.56,0.02,1934.67,70751.83,0
39765.6,0.05,1734.59,38196.7,0
9060.05,0.01,1715.46,7352.14,0
82317.56,0.03,4667.25,77856.1,0
74835.37,0.04,3232.44,71852.38,0
37476.62,0.01,3899.37,33608.48,0
16905.63,0.04,4138.18,12823.8,0
45792.07,0.05,1607.89,44374.98,0
40092.94,0.02,1566.15,38593.61,0
67430.72,0.03,3802.77,63796.53,0
77554.67,0.04,1225.64,76587.55,0
63613.98,0.02,3309.03,60410.97,0
29596.76,0.03,2633.23,27037.52,0
13106.53,0.01,1052.28,12065.17,0
68380.41,0.02,4072.4,64421.98,0
7892.28,0.03,2187.98,5724.03,0
43764.24,0.01,3668.72,40131.99,0
99807.73,0.05,2562.29,97661.31,0
71720.71,0.01,810.27,70970.21,0
70308.72,0.04,2917.63,67625.45,0
79346.19,0.03,2602.08,76942.48,0
47980.19,0.03,2056.09,46044.05,0
28406.05,0.02,422.41,28030.98,0
22725.91,0.04,4451.94,18349.72,0
82444.93,0.01,319.75,82193.88,0
18708.46,0.02,3320.35,15419.29,0
93186.52,0.01,1248.13,92016.05,0
64690.14,0.05,3168.95,61790.73,0
85529.53,0.04,2448.1,83366.53,0
79391.62,0.02,368.83,79155.11,0
56678.91,0.0,355.24,56323.67,0
31695.33,0.02,3599.67,28148.49,0
82144.63,0.0,4541.99,77602.64,0
57572.3,0.01,4119.49,53500.79,0
22014.87,0.02,4840.41,17211.15,0
52742.78,0.03,4725.19,48149.45,0
58983.85,0.04,262.14,58918.32,0
26188.05,0.02,4242.29,21989.41,0
92505.58,0.04,1038.34,91775.59,0
39550.11,0.02,2242.65,37373.38,0
78773.98,0.03,343.3,78627.61,0
17897.3,0.03,264.93,17677.11,0
18354.44,0.01,3155.19,15214.55,0
46418.31,0.03,168.57,46365.79,0
40018.5,0.02,726.86,39358.34,0
51639.0,0.01,394.72,51287.31,0
78719.22,0.01,1294.26,77490.56,0
15815.94,0.04,949.42,14919.24,0
79972.45,0.04,3497.21,76741.81,0
59979.11,0.03,4156.61,55972.45,0
75950.06,0.01,4964.06,71049.29,0
30965.95,0.02,3094.12,27923.44,0
53020.94,0.04,1527.42,51670.26,0
86639.68,0.03,722.28,86134.0,0
89765.72,0.02,1228.25,88687.08,0
23862.51,0.05,360.5,23601.44,0
93592.33,0.01,3181.35,90488.97,0
20481.97,0.03,4155.93,16377.24,0
32341.54,0.03,2208.39,30214.0,0
95353.26,0.03,4602.92,90988.72,0
12547.34,0.04,882.1,11707.06,0
85275.9,0.05,3350.16,82281.06,0
88968.98,0.02,4063.25,85054.01,0
64621.39,0.04,539.31,64297.48,0
39971.99,0.0,1644.34,38327.65,0
95332.63,0.01,1316.84,94095.23,0
64598.89,0.03,2606.65,62153.74,0
93454.68,0.04,4060.71,89705.49,0
43254.99,0.04,4656.56,38742.61,0
52237.85,0.03,2431.3,49937.14,0
45028.81,0.04,967.06,44211.85,0
15889.63,0.04,2849.64,13092.96,0
55309.33,0.0,1532.72,53776.61,0
19976.68,0.02,254.97,19755.0,0
63765.14,0.03,1301.65,62622.9,0
28193.57,0.03,1089.36,27174.69,0
66400.04,0.03,220.68,66345.36,0
19871.87,0.0,824.01,19047.86,0
41732.73,0.02,290.11,41512.17,0
85607.96,0.03,4957.59,80864.39,0
63367.63,0.01,3056.69,60363.75,0
71081.53,0.02,3601.63,67598.37,0
62070.52,0.01,1567.87,60554.38,0
97212.67,0.01,1564.0,95729.68,0
677.01,0.03,386.11,292.59,0
52172.71,0.03,1235.24,51067.9,0
66663.53,0.05,888.25,66053.04,0
30133.61,0.05,2333.5,27925.67,0
40416.03,0.02,4365.45,36117.94,0
37755.62,0.02,2314.44,35504.11,0
57123.95,0.0,2411.73,54712.22,0
29513.16,0.03,2617.58,26969.36,0
7128.57,0.01,1329.52,5804.99,0
51574.32,0.03,4744.97,46958.29,0
26077.45,0.05,559.11,25627.0,0
56923.05,0.04,1703.18,55409.61,0
34164.08,0.03,3015.84,31233.65,0
81964.81,0.01,3020.45,79012.66,0
23221.61,0.03,821.2,22458.46,0
87197.18,0.04,815.51,86672.33,0
93732.86,0.02,2199.72,91689.36,0
40599.36,0.01,1334.03,39299.16,0
87867.77,0.02,2574.5,85439.72,0
19369.84,0.02,3961.19,15440.93,0
55772.17,0.0,4359.0,51413.17,0
40307.54,0.03,2037.92,38370.39,0
55872.41,0.01,1927.97,53991.0,0
79765.34,0.05,2871.34,77226.36,0
96584.79,0.02,2126.7,94619.06,0
31592.59,0.01,1535.78,30083.14,0
72751.24,0.05,449.76,72604.61,0
26643.91,0.02,2882.82,23805.5,0
85436.7,0.02,1974.61,83604.48,0
51016.0,0.0,3320.15,47695.85,0
51626.73,0.02,2058.99,49653.78,0
58476.7,0.04,1763.3,56908.32,0
90291.84,0.01,4529.13,85837.95,0
43258.16,0.05,4214.5,39223.9,0
49489.86,0.01,2323.38,47207.72,0
71884.9,0.05,2856.96,69327.46,0
98549.15,0.01,495.72,98135.55,0
34318.92,0.05,4454.25,30007.67,0
87059.01,0.02,4375.97,82828.14,0
47574.48,0.01,1522.71,46091.42,0
75544.4,0.03,3084.44,72648.82,0
13819.81,0.02,2171.32,11671.52,0
60173.51,0.03,3049.88,57274.06,0
6342.2,0.04,2429.22,3934.12,0
63673.48,0.04,326.48,63559.24,0
67781.69,0.01,3600.62,64237.55,0
4309.08,0.01,1990.9,2321.77,0
11548.66,0.0,3961.71,7586.95,0
80008.51,0.02,4544.84,75597.02,0
59556.19,0.01,2112.91,57492.91,0
9627.93,0.0,778.79,8849.14,0
28098.39,0.0,3228.49,24869.9,0
65385.37,0.03,3371.97,62176.86,0
80108.99,0.01,1205.66,78970.09,0
53844.56,0.02,3437.92,50496.38,0
66664.45,0.05,1817.51,65124.71,0
4896.09,0.0,505.7,4390.39,0
3451.77,0.0,1571.02,1880.75,0
36324.39,0.01,961.35,35393.31,0
73358.49,0.03,1337.95,72203.94,0
64324.02,0.03,2900.71,61584.12,0
90411.97,0.02,3850.56,86712.1,0
39247.19,0.01,4074.35,35205.55,0
35843.9,0.01,2087.95,33785.82,0
13525.63,0.0,3997.72,9527.91,0
90178.58,0.0,3075.33,87103.25,0
16948.1,0.04,2809.49,14195.1,0
45913.31,0.02,551.16,45438.67,0
81176.1,0.04,916.07,80530.62,0
35519.26,0.04,2132.9,33504.76,0
97805.72,0.03,2758.35,95291.88,0
11246.63,0.04,3663.27,7620.85,0
87981.68,0.05,4703.1,83645.17,0
40489.49,0.01,1558.27,38964.96,0
78678.89,0.03,2985.26,75890.33,0
34409.2,0.01,4483.21,29954.66,0
69399.0,0.01,2508.15,66948.68,0
44127.47,0.03,1568.78,42669.01,0
55902.79,0.02,1100.74,54895.22,0
13556.99,0.03,4588.89,9001.99,0
99679.6,0.04,998.0,99013.87,0
37617.77,0.0,4757.45,32860.32,0
92765.96,0.01,4265.96,88577.3,0
36523.62,0.02,3330.84,33253.65,0
33602.68,0.04,3390.61,30324.08,0
95683.25,0.02,275.35,95567.37,0
37635.97,0.04,1915.85,35845.57,0
31312.86,0.01,4441.18,26897.77,0
51232.04,0.01,3447.02,47827.71,0
24011.01,0.01,2572.44,21458.58,0
32498.16,0.04,4954.24,27652.25,0
11395.4,0.01,275.16,11143.49,1
46484.34,0.03,4734.59,41865.96,0
59374.28,0.05,3653.36,55968.31,0
92781.53,0.03,948.69,92064.79,0
83049.56,0.03,3891.83,79365.35,0
42098.05,0.01,2886.99,39246.14,0
67543.42,0.04,3835.18,63933.38,0
82931.69,0.03,2713.35,80425.67,0
77520.3,0.05,3576.01,74267.29,0
92874.17,0.01,3250.38,89701.19,0
30973.76,0.02,3204.2,27821.18,0
61996.78,0.02,1099.08,61001.03,0
19929.21,0.02,2948.94,17013.49,0
41915.28,0.04,1813.13,40241.87,0
43962.07,0.04,399.41,43709.2,0
93332.47,0.02,3435.61,90052.41,0
44699.4,0.01,4372.66,40363.99,0
58767.23,0.02,4233.65,54631.53,0
81040.26,0.03,789.22,80453.64,0
28345.45,0.01,518.56,27850.51,0
27940.82,0.0,928.91,27011.91,0
52965.92,0.02,4481.07,48573.13,0
32282.37,0.0,4262.44,28019.93,0
37814.08,0.0,2560.18,35253.9,0
50182.38,0.04,4089.2,46260.45,0
34236.35,0.02,4669.79,29623.62,0
37030.27,0.01,244.45,36816.68,0
61699.8,0.05,4454.73,57502.15,0
92408.81,0.02,654.63,91908.19,0
27666.18,0.02,1217.81,26494.48,0
26911.31,0.04,4943.54,22057.47,0
44180.14,0.05,264.64,44099.58,0
49228.27,0.0,268.47,48959.8,0
99523.03,0.03,4068.56,95703.28,0
10425.98,0.03,3264.12,7187.92,0
50034.51,0.05,4601.59,45641.4,0
75224.08,0.02,4251.26,71098.19,0
76458.61,0.03,953.9,75695.86,0
15049.52,0.02,546.23,14528.37,0
99068.99,0.03,3388.88,95927.78,0
27780.37,0.03,4436.76,23413.06,0
62915.62,0.0,4564.26,58351.36,0
66975.03,0.04,1637.98,65560.3,0
41461.48,0.02,4293.76,37236.82,0
77063.1,0.05,4151.09,73233.11,0
85349.59,0.05,437.19,85268.02,0
14569.5,0.02,2522.99,12070.79,0
49577.62,0.02,3017.2,46643.05,0
15289.32,0.03,300.35,15027.19,0
48662.9,0.02,930.17,47813.83,0
17528.47,0.01,691.5,16851.58,0
29920.67,0.02,3202.58,26767.96,0
90993.41,0.01,2299.63,88769.61,0
36104.95,0.03,1766.23,34428.98,0
55736.88,0.01,3512.6,52270.73,0
87396.54,0.02,4540.54,83001.66,0
76342.82,0.0,2949.87,73392.95,0
97189.48,0.04,1015.93,96497.51,0
38175.22,0.04,1229.26,37073.21,0
13499.04,0.03,3011.3,10521.49,0
93978.22,0.01,302.85,93753.69,0
31888.43,0.03,3468.8,28499.35,0
37095.32,0.05,3155.9,34093.98,0
85088.63,0.01,168.21,84991.33,0
70373.55,0.03,1045.95,69503.53,0
26783.4,0.05,404.38,26490.62,0
90639.66,0.01,1040.78,89674.41,0
11345.94,0.0,257.43,11088.51,0
74763.73,0.01,210.05,74615.98,0
92693.59,0.04,397.16,92605.41,0
98983.63,0.03,4523.15,94934.1,1
42757.72,0.01,4848.72,37944.63,0
10743.99,0.02,3928.52,6833.38,0
13159.69,0.03,4322.21,8870.38,0
43099.01,0.04,1156.1,42086.57,0
68867.66,0.02,2911.68,66070.76,0
63740.77,0.05,4835.68,59170.68,0
17958.09,0.05,3204.49,14828.43,0
3130.25,0.02,2058.72,1076.75,0
97334.54,0.05,4920.8,92819.3,0
7030.34,0.03,2765.79,4282.13,0
54888.38,0.05,3731.65,51385.43,0
49660.89,0.02,4556.22,45187.44,0
88260.71,0.02,4976.9,83430.91,0
76832.63,0.03,2668.18,74356.53,0
45872.52,0.01,4753.51,41157.24,0
22233.36,0.03,3848.54,18440.4,0
95094.02,0.02,2693.98,92558.53,0
81184.21,0.01,849.27,80402.59,0
9643.68,0.01,309.65,9342.07,0
78382.31,0.02,3720.9,74792.05,0
18946.83,0.0,1361.8,17585.03,0
76315.75,0.0,1349.44,74966.31,0
12084.84,0.04,3213.92,8911.2,0
69458.23,0.03,1234.78,68397.1,0
91575.9,0.02,3295.65,88432.88,0
10880.99,0.02,921.73,9977.39,0
89903.8,0.01,3539.9,86438.82,0
43036.72,0.05,2637.86,40578.18,0
31021.92,0.02,1970.87,29102.75,0
87227.81,0.01,4094.81,83205.69,0
61836.45,0.0,1779.6,60056.85,0
28566.85,0.04,2848.85,25813.22,0
94948.13,0.04,701.29,94563.33,0
16207.79,0.05,2570.91,13704.41,0
20229.35,0.04,2343.18,17953.6,0
13965.82,0.02,3752.13,10236.97,0
94578.46,0.04,1579.93,93313.79,0
30070.25,0.05,2051.63,28143.91,0
16915.01,0.02,2563.03,14380.17,0
68205.17,0.03,2193.17,66182.51,0
24019.28,0.0,2433.38,21585.9,0
65698.61,0.02,648.68,65159.43,0
49207.27,0.01,4760.72,44487.56,0
89605.04,0.03,1736.05,88093.0,0
4693.37,0.01,3854.07,843.21,0
14689.75,0.02,3167.55,11546.68,0
77678.28,0.03,2024.52,75847.96,0
32858.58,0.02,1237.89,31675.45,0
29763.64,0.05,1532.25,28355.41,0
87953.37,0.02,2236.93,85863.03,0
33188.19,0.0,2894.07,30294.12,0
20474.01,0.03,899.02,19671.13,1
67638.43,0.03,3191.04,64616.49,0
88186.16,0.04,4956.96,83523.15,0
29570.94,0.03,4497.2,25147.67,0
16376.37,0.04,2444.67,13986.29,0
92436.36,0.04,3189.19,89555.29,0
58509.33,0.04,1753.07,56951.29,0
70050.93,0.0,482.72,69568.21,0
62833.96,0.01,3794.59,59091.73,0
1717.56,0.01,1207.95,511.04,0
98920.76,0.01,4261.94,94741.25,0
13709.49,0.04,4610.97,9144.22,0
77603.35,0.01,1564.69,76103.33,0
43675.27,0.01,482.2,43229.47,0
53914.41,0.03,4502.45,49546.75,0
29563.55,0.0,230.33,29333.22,0
58102.95,0.04,4628.47,53668.16,0
68463.23,0.04,3636.33,65055.11,0
84735.07,0.01,4751.6,80054.08,0
19665.22,0.04,4160.33,15570.44,0
19139.59,0.05,954.99,18264.35,0
27325.41,0.02,1520.36,25850.59,0
58482.79,0.03,216.98,58412.02,0
41863.33,0.05,4881.49,37156.27,0
19093.65,0.04,3748.58,15408.72,0
91884.25,0.05,4388.58,87878.52,0
72966.71,0.01,1394.38,71633.14,0
97838.13,0.04,586.4,97577.86,0
52526.37,0.01,4940.59,47629.55,0
66194.25,0.01,2400.54,63848.87,0
85767.44,0.01,3781.69,82057.22,0
44263.98,0.01,347.75,43953.12,0
37623.68,0.0,2447.43,35176.25,0
18338.51,0.02,1535.33,16833.74,0
14328.42,0.03,1594.63,12769.61,0
18528.94,0.02,3738.15,14821.67,0
58683.97,0.04,1192.47,57687.11,0
61572.43,0.03,3443.98,58282.38,0
17028.55,0.04,3559.97,13525.34,0
6661.23,0.01,3618.08,3048.7,0
39684.35,0.05,4471.39,35378.31,0
81962.52,0.02,2319.24,79779.88,0
22774.12,0.0,2690.86,20083.26,0
64830.79,0.05,3928.55,61172.37,0
74619.9,0.05,1519.14,73411.68,0
65864.67,0.05,3353.32,62785.79,0
24380.19,0.05,1689.4,22792.37,0
27117.49,0.03,2923.97,24261.31,0
24812.21,0.04,4383.37,20511.55,0
5271.92,0.05,2845.53,2448.36,0
39462.46,0.04,1620.45,37973.55,0
26630.87,0.03,3629.0,23068.45,0
40743.13,0.04,1057.12,39821.82,0
72605.53,0.0,3441.11,69164.42,0
86678.08,0.03,316.59,86578.19,0
71228.1,0.01,1698.97,69588.49,0
86285.13,0.03,702.34,85798.5,0
38745.47,0.01,3723.16,35054.6,0
11752.28,0.04,548.49,11242.96,0
75790.33,0.01,4543.38,71310.11,0
16075.97,0.03,3191.49,12924.67,0
27916.71,0.01,2966.37,24973.6,0
94347.5,0.01,4540.88,89885.24,0
40900.61,0.03,4214.67,36788.19,0
93338.38,0.04,2779.01,90870.5,0
50728.05,0.01,758.4,50011.92,0
94952.27,0.04,4902.24,90366.54,0
22563.28,0.03,1743.29,20876.4,0
87170.32,0.02,801.46,86514.14,0
59517.74,0.0,274.12,59243.62,0
49594.26,0.02,4874.32,44802.6,0
49494.19,0.04,317.2,49341.97,0
60088.49,0.0,4335.36,55753.13,0
40216.32,0.03,3640.09,36676.77,0
56100.8,0.03,3728.77,52512.28,0
35458.54,0.02,3908.8,31608.84,0
22072.9,0.05,4326.9,17837.97,0
63524.18,0.04,2454.43,61281.5,0
17415.97,0.02,909.38,16535.62,0
18310.25,0.02,4759.17,13581.6,0
50173.05,0.05,291.74,50090.36,0
99548.53,0.04,2420.9,97459.46,0
35966.58,0.0,1430.73,34535.85,0
48079.24,0.04,4663.59,43575.91,0
47029.99,0.03,2821.16,44326.4,0
16147.23,0.01,4731.48,11429.21,0
12878.95,0.04,2833.12,10088.76,0
92538.52,0.04,912.42,91934.56,0
25899.49,0.02,2572.59,23370.07,0
83920.48,0.0,1336.89,82583.59,0
91590.7,0.02,340.18,91403.17,0
60988.03,0.02,3246.97,57842.71,0
56464.36,0.04,2699.53,53953.04,0
90446.88,0.04,4630.4,86117.97,0
7337.94,0.02,4350.88,2999.29,0
99399.79,0.01,1242.56,98240.06,0
58622.96,0.01,2173.43,56498.38,0
78021.13,0.01,2017.29,76068.86,0
83406.06,0.04,1232.6,82451.48,0
84031.48,0.0,715.24,83316.24,0
62175.44,0.01,1519.46,60707.79,0
78986.85,0.04,3802.64,75447.5,0
32675.92,0.01,3695.09,29008.06,0
62529.56,0.02,4562.9,58070.88,0
12278.53,0.04,707.98,11611.48,0
65912.44,0.03,873.65,65203.57,0
17614.77,0.04,4803.34,12870.15,0
53131.4,0.01,273.97,52901.71,0
38031.51,0.05,3759.25,34430.72,0
32589.24,0.0,4268.94,28320.3,0
4782.95,0.04,4465.48,333.41,0
75306.85,0.05,4485.5,71135.13,0
89802.58,0.03,1569.43,88457.66,0
91851.33,0.02,4718.33,87286.09,0
40354.82,0.02,2255.87,38166.21,0
77295.94,0.0,2688.63,74741.74,1
75970.78,0.02,4300.94,71796.46,0
6165.28,0.05,2756.11,3434.86,0
40207.4,0.01,3451.4,36789.51,0
91571.09,0.04,900.72,90975.61,0
